Date,Forecast,Lower_CI,Upper_CI
2024-01-01,331.7801382827891,215.20579123491282,448.35448533066534
2024-01-02,331.9045269021963,215.1896124776353,448.61944132675734
2024-01-03,332.02890964582764,215.17351530243224,448.88430398922304
2024-01-04,332.1532981046458,215.15751088939973,449.14908531989187
2024-01-05,332.27768100447713,215.14158767215065,449.4137743368036
2024-01-08,332.4020693113643,215.1257562133724,449.67838240935623
2024-01-09,332.5264523589742,215.11000555550822,449.9428991624402
2024-01-10,332.6508405221217,215.09434567727686,450.20733536696656
2024-01-11,332.7752237095428,215.0787661972912,450.47168122179437
2024-01-12,332.8996117367002,215.06327654193663,450.7359469314638
2024-01-15,333.02399505639465,215.0478668750934,451.00012323769596
2024-01-16,333.14838295489386,215.0325461007412,451.2642198090465
2024-01-17,333.27276639973024,215.01730489878872,451.52822790067177
2024-01-18,333.39715417650774,215.00215167912236,451.79215667389315
2024-01-19,333.5215377397391,214.98707761001424,452.0559978694639
