,Date,Forecast,Lower_CI,Upper_CI
2247,2023-12-06,344.1707327347233,236.58273352824875,451.7587319411978
2248,2023-12-07,344.3229430584813,236.54980114852358,452.0960849684391
2249,2023-12-08,344.47515338223934,236.51690019886595,452.4334065656127
2250,2023-12-11,344.62736370599737,236.4840303036789,452.77069710831586
2251,2023-12-12,344.7795740297554,236.45119108995925,453.10795696955154
2252,2023-12-13,344.9317843535134,236.41838218727435,453.4451865197525
2253,2023-12-14,345.08399467727145,236.38560322773924,453.78238612680366
2254,2023-12-15,345.2362050010295,236.352853845994,454.11955615606496
2255,2023-12-18,345.3884153247875,236.32013367918125,454.45669697039375
2256,2023-12-19,345.54062564854553,236.28744236692413,454.79380893016696
2257,2023-12-20,345.69283597230356,236.25477955130418,455.13089239330293
2258,2023-12-21,345.8450462960616,236.2221448768399,455.46794771528323
2259,2023-12-22,345.9972566198196,236.18953799046517,455.80497524917405
2260,2023-12-26,346.14946694357764,236.15695854150806,456.1419753456472
2261,2023-12-27,346.30167726733566,236.12440618166994,456.4789483530014
2262,2023-12-28,346.4538875910937,236.09188056500477,456.8158946171826
2263,2023-12-29,346.6060979148517,236.0593813478985,457.15281448180497
2264,2024-01-02,346.75830823860974,236.02690818904875,457.48970828817073
2265,2024-01-03,346.91051856236777,235.994460749445,457.82657637529053
2266,2024-01-04,347.0627288861258,235.9620386923485,458.16341907990306
2267,2024-01-05,347.2149392098838,235.9296416832728,458.50023673649486
2268,2024-01-08,347.36714953364185,235.89726938996415,458.83702967731955
2269,2024-01-09,347.5193598573999,235.86492148238264,459.1737982324171
2270,2024-01-10,347.6715701811579,235.83259763268285,459.51054272963296
2271,2024-01-11,347.82378050491593,235.80029751519524,459.84726349463665
2272,2024-01-12,347.97599082867396,235.7680208064076,460.1839608509403
2273,2024-01-16,348.128201152432,235.73576718494655,460.5206351199174
2274,2024-01-17,348.28041147619,235.70353633155943,460.85728662082056
2275,2024-01-18,348.43262179994804,235.67132792909626,461.1939156707998
2276,2024-01-19,348.58483212370606,235.63914166249197,461.53052258492016
2277,2024-01-22,348.7370424474641,235.6069772187488,461.8671076761794
2278,2024-01-23,348.8892527712221,235.57483428691876,462.2036712555255
2279,2024-01-24,349.04146309498014,235.54271255808652,462.54021363187377
2280,2024-01-25,349.1936734187382,235.5106117253524,462.8767351121239
2281,2024-01-26,349.3458837424962,235.47853148381517,463.2132360011772
2282,2024-01-29,349.4980940662542,235.44647153055578,463.5497166019527
2283,2024-01-30,349.65030439001225,235.4144315646205,463.886177215404
2284,2024-01-31,349.8025147137703,235.38241128700463,464.22261814053593
